is_spam,body
0,又逢清明至，祭奠重在心。市清明祭扫服务工作指挥部提醒您：现场祭扫要错峰，网络祭扫更方便，绿色出行少拥堵。禁止烧纸和焚香，安全平安千万家；慎终追远祭先人，文明祭扫树新风。感谢市民理解支持！
0,[西城区城管委]您的车辆京******于****年04月09日在阜成门南顺城街停放，应缴停车费****元，请您于****年05月10日零点前完成缴费，逾期未缴将处罚款。您可通过“北京交通***”等线上方式缴费，也可到本市工商银行、招商银行和农业银行营业网点现金缴费。如已缴费请忽略。
0,【丰都县文化旅游委】天下名山·平都福地。欢迎来世界的丰都，看丰都的世界。旅游服务热线：************
0,【***】尊敬的客户，中国**邀您查看6月通信账单，请点击**************************
0,【***】验证码****，您正在登录，若非本人操作，请勿泄露。
1,【***】***学习趴重磅来袭！购***立省68元，还加赠价值***元好礼+超百元专属津贴，快领走！
0,【***】您刚刚在停车点外还车，本次免收管理费，为维护公共交通秩序，请您关锁前在***查看位置，于停车点内还车。
0,【***】***************已妥投（已按地址送达24小时查件请电联快递员）详询快递员陈新乐************客服***********
0,【***】菜鸟上门请多关照，您有1个快递由北京海淀北分家属楼4号楼店送到大门口架子，询***********
1,您刚才看到的是视频彩铃，原价6元，限时特惠全年1元/月，发送******到*****，即刻拥有，【中国**咪咕音乐】
0,温馨提示：为更好服务疫情防控，新冠肺炎疫情防控中医药服务平台已上线，您可登录中国中医科学院官网下载使用。国家中医药管理局
1,【***】您好，北京**主办，****新媒体承办的广场舞大赛开始报名！点击**********************上传团队广场舞视频即可报名参赛或对作品投票！进入前60强的团队参赛成员每次晋级均可获得价值不等的个人奖品。总决赛前三名团队每队可由电视台编导拍摄1期团队专题片在北京******和北京***视频号播出，另有贵州免费旅游名额！加装****请点击**********************。R。
1,【***】“超级星期五”请您看电影啦！《误杀》、《吹哨人》等最新大片“鲜”睹为快，一人抢票，两人观影，你看电影，我来买单！微信关注“中国**北京客服”公众号，通过“5G·福利”-“超级星期五”菜单即可参与，还在等什么，快来参与吧！
0,****
0,【***】尊敬的客户，截止到****年12月，您的手机（***********）账户有***积分将于本年度12月31日到期，到期后将自动清零，建议您尽快使用。查询积分余额及兑换积分产品您可发送“****”到*****，或点击链接***********************************************************进行兑换，更多业务您可登陆“中国**”***查询。感谢您对积分业务的支持。【***】
1,【***】春节打首约用银联云闪付，立享5折（封顶10元）优惠，探亲访友就选首汽约车！**********************
1,【***】双12年终暖心价！正来潞党参口服液低至***元，增强免疫锁定自营！戳***************R
0,【***】您好，因您乘坐的航班延误至04月12日******，您预订的接机服务用车时间将调整为04月12日******，请您注意用车时间。
1,【***】客户俱乐部“好运豪礼”大抽奖！本年12月14日***月17日每天一部华为******超级大奖！更有******积分、超市券、约车券共*****余件礼品。微信关注“北京**”，输入“好运豪礼”即可参加，也可直戳*********************一键直达。祝您好运！！
0,中国香港漫游资费:【***】拨打内地****元/分钟，拨打当地****元/分钟，接听****元/分钟【***】发短信回内地****元/条【***】拨打内地***加手机号码（区号和固话号码）【***】**************。
0,【***】亲情账户**（***********）本次用车已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
1,【***】30元水果券到期。冬日补水补VC，褚橙来应援！银联优惠日→褚橙L型云闪付***支付立减15元*****************退
0,【***】截至12月13日24时，您当月共享国内通用流量已用*******，剩余*********；一键订购5G升级包请点击***********************************，畅享极速5G网络服务（具体规则详见订购页面）。查询流量使用详情：*************************。【***】
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,【***】验证码为：******，您正在身份验证，请勿泄露。
0,中宣部近日追授中科院原院士、华南农业大学原校长卢永根同志“时代楷模”称号，褒扬他是永葆初心矢志奋斗的布衣院士，号召广大知识分子向他学习。
0,北京市森防办提示：2月6日-8日本市启动森林火险橙色预警，进山入林请勿带火种，严禁野外动火。发现森林火情，请拨打*****或***报警。
1,【***】12元新人红包请查收，再送1张5元无门槛水果券，新鲜品质食材送货上门，领券购*******************R
1,尊敬的用户，感谢您选择我公司宽带业务，您的宽带包年优惠套餐即将于***月)底到期，为保障您的正常使用，请您及时办理续费业务。您可点击**************************便捷办理并参享优惠活动。如到期仍未续费则按包月资费收取。（如您已续费或已办理套餐变更，请忽略）
0,【***】单号***************在丰巢还未取出，如未收到取件码或有任何问题可随时致电监督电话************
1,【***】北京普惠健康保启动参保，政府指导，医保支付补充***万保障，去参保********************R。
1,【***】双十二火力全开→恒都牛肉卷****元/2袋，车厘子JJ级***元****，去选购*******************退订N
1,【***】遇忙未接﻿主叫************﻿归属:山东济南﻿时间******************点击链接，绑定**助理小程序，免费解锁数字人为您代接电话*********************************
0,【***】验证码：******，您正在登录网易手机帐号（若非本人操作，请删除本短信）
0,【***】*******是您的验证码5分钟内有效。如非本人操作请忽略。
1,【***】元气补给~1折打车券到账！最高立减30元哟~打开***或******************出发
0,【***】尊敬的用户您好，如您需要报销，行驶中产生的高速费、停车费请向收费站、停车场索要发票。
0,【***】尊敬的客户，截止到****年04月，您的手机（***********）账户有62积分将于本年度04月30日到期，到期后将自动清零，建议您尽快使用。查询积分余额及兑换积分产品您可发送“****”到*****，或点击链接***********************************************************进行兑换，更多业务您可登陆“中国**”***查询。感谢您对积分业务的支持。【***】
1,【***】出门在外，流量不够怎么办？国内流量7天包产品轻松解决您的困扰。最低价5元起！点击链接**************************即可一键办理。订购立即生效，流量7日内有效。具体规则详询*****，本短信。
0,【***】截至04月18日24时，您当月共享国内通用流量已用********；一键订购大流量权益包请点击************************************（具体规则详见订购页面）。查询流量使用详情：**************************。【***】
0,【中国**-**助理】尊敬的用户，您已成功关闭**助理智能应答****（**会员专享），您仍有其他订购产品在生效中，如需退订请登录**助理微信小程序办理，感谢您的支持，祝您使用愉快！
0,【***】尊敬的用户您好，如您需要报销，行驶中产生的高速费、停车费请向收费站、停车场索要发票。
0,市气象台21日17时发布:今天夜间多云间阴山区有小雪南转北风一二级最低气温零下6度;明天白天多云转晴北风二三级最高气温5度.拨*****按2号键可零距离听气象专家解读今日天气和未来趋势.如不需要晚间天气信息请回复*****
1,【*************】***折饮品券送你，人气爆款「厚乳拿铁」热卖中！快打开****小程序下单吧~
0,【四川大学校友总会】牛尾衔瑞辞旧岁，虎首纳福迎新春。祝亲爱的川大校友虎年吉祥，虎虎生威，阖家幸福安康！
0,【***】您的小型汽车京******于****年04月23日***时56分52秒在西城区-西单北大街/西四南大街(路口)以北*****米因机动车违反停车规定被群众投诉，公安机关交管部门将依法查处，请您自觉遵守道路交通安全法律法规。〖西城交通支队〗
0,【***】您的火车票购票失败，10月03日*****次北京南*****开，失败原因请登录高铁管家***查看。票款****元已原路返回，预估****个工作日到账。
0,【***】您于*******************出行的订单已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
0,好的
0,尊敬的客户：您的宽带包年将于*****年12月)底到期。您可点击**************************、关注“北京**”微信、或前往**营业厅办理续费手续。详情拨打*****。已办理请忽略。
1,【***】周末好价→每日鲜后腿肉****元1斤，都乐超甜蕉***元*******************退T
0,验证码：*****，短信验证码2分钟内有效，请勿泄漏给他人。【***】
0,使用验证码********进行***********身份验证。*****
1,【***】家庭囤货大全→农夫山泉饮用水****元/桶，五丰长粒米*****元/袋！去逛逛*******************退订N
0,【***】您预定的车辆已到达指定位置(黑天籁京*******，陆师傅电话：***********，我们将于*****开始计费，祝您用车愉快！
0,【***】尊敬的客户，您尾号为****快递已由家人于2月22日代收，请及时取回。快递员任小多电话***********。如有疑问请关注***微信公众号。
1,【***】您有最高*****元**大额红包等待领取，打开*****首页输入密令：大红包请飞进来。即可领取，有惊喜别错过，验证码退定T
0,【***】您的小型汽车京******于****年3月27日22时43分在马家堡中路与角门北路交叉口向北47米路东侧未按规定停放已被记录，请立即驶离，未及时驶离的，将依法予以处罚，谢谢配合!
0,【***】尊敬的用户，您的个人体检已预约成功，体检日期：**********，体检时间：***********，体检套餐：入职体检（C），体检地址：北京市海淀区中关村大街22号中科大厦B座5层。请体检当天携带身份证到场体检
0,【***】您尾号为****普卡于23年7月2日*****通过财付通支付支出****元。活期余额*******元。对方账号尾号*****。对方户名:微信支付。
1,【***】大促最后1天购8折季卡，错过今天、错失***元立减券福利，立即抢购**************************
1,【***】恭喜您获得1分钱领药箱资格，戳****************前往**健康***完成3单即可领取。R
0,市气象台21日6时发布:今天白天晴间多云早晨有轻雾或雾北转南风二三间四级最高气温22度;夜间晴间多云南转北风一二级最低气温8度.详查*****
1,【***】今晚8点年货节，***橙汁新年礼盒限时直降****，会员储值下单更优惠！***************R
0,截至当前，您账户内的套餐使用情况如下：****共享余量****流量***北京国内0元****流量包***套餐内流量**********共***********已用******************畅爽冰激凌***元（首月全量全价）***套内国内流量**********共***********已用************结转套餐流量***畅爽冰激凌***元（首月全量全价）****共***********已用*************语音***全家福***********专属****分钟全国语音***语音*****分钟****共****分钟已用0分钟********畅爽冰激凌***元（首月全量全价）***语音*****分钟****共****分钟已用95分钟*******短信***短信网龄升级计划（按开户时间）***国内短信****条****共***条已用1条*******本号码非共享余量****短信***短信网龄升级计划（按开户时间）***国内短信****条****共***条已用0条******查询更多套餐余量使用情况，请访问中国******地址【***********************】进行查询。***回复“****”，查看流量半年包余量。***回复“****”，查看手机上网流量。***【让服务更有温度！使用中国*****，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击*************************，马上拥有】
0,【***】尊敬的5G用户，截至05月21日24时，您当月共享国内通用流量已用********；查询流量使用详情请点击**************************，一键订购流量包请点击**************************（具体规则详见订购页面）。【***】
0,【***】经流调显示，您近期可能曾到访海淀区宝蓝世纪大厦-E座，存在疫情风险。为进一步排查，需要您原地不动，立即向所在社区（村）、单位、酒店报备，由此给您带来的不便敬请谅解。谢谢您的配合。
1,【拆红包赢****流量】**云盘送好礼，开门红赢好运，月月拆红包赢至高****流量，速戳*******************************参与，回T关闭通知【***】
0,市气象台26日6时发布：今天白天晴间多云，北转南风二三级，最高气温19度；夜间晴间多云，南转北风二级左右，最低气温4度。详查*****
1,【***】我是王老师，带2个学生补短板。数52提升到94，英61培优到***，全托6对1讲透数理化英生地必考点，提分点，********退T
1,【***】广电老用户限量特惠，全家融合套餐每月仅需69元，手机卡、电视、宽带一步到位，更多优惠产品，详询*****R
1,【***】感谢选择首汽约车，司机已出发接驾。您尊享“百万出行大使”身份特权，分享行程传播品质出行，立享【***】，最多得免单奖励！
0,【***】尊敬的用户您好，您的修机订单已提交成功，正在为您加急处理。如有问题会及时与您联系，请您保持电话畅通。您可登录“中国*****”：点击**********************************，或搜索“订单进度查询”及时了解最新进度。我的百倍用心，愿您10分满意。
0,【***】验证码：******。您正在使用短信验证码安全登录，5分钟内有效，请勿泄露或转发他人。【***】
0,【********诺誓】亲爱的会员，北京金融街精品店将于10月27日暂停营业，如您有任何需求可前往北京合生汇精品店选购体验，地址：北京市朝阳区西大望路甲22号院1号合生汇购物中心L1层**********号，联系电话：*************。我们将竭诚为您服务，给您带来的不便深表歉意，诚挚希望在未来的时光中继续见证您的甜蜜爱情。R
0,您尾号****信用卡11月11日*****收入(退款财付通-视频号小店*****元。【***】
0,【***】您好，您的验证是：******；5分钟内有效。
0,市气象台25日6时发布:今天白天晴北转南风二三级最高气温31度;夜间晴南转北风一二级最低气温15度.拨*****按2号键可零距离听气象专家解读今日天气和未来趋势.如不需要早间天气信息请回复*****
0,【***】**********（到站补票），7月2日****次，昌平北至清河，二等座。补票信息可通过*****手机客户端“本人车票”功能查询。
0,【***】亲情账户亲人1（***********）本次用车已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
1,【***】你有咖啡券即将过期，去喝一杯吧。戳**************立即点单。谨防泄漏取阅回N
1,【***】周一元气满满，打车满15减5，名额有限，先到先得！************************速戳。退订
1,【*************】「菠萝冰萃咖啡」上新，水果&咖啡的奇妙碰撞！你的【***】有券未使用，等你来~如已使用可忽略
0,【***】您预定的车辆已到达指定位置，(黑现代索纳塔九，京*******，高师傅电话：*****（为保护隐私，该号码为虚拟号，如需联系司机，请使用下单所用手机号），祝您用车愉快！
0,北京反诈中心提示：近期有不法分子冒充培训机构，以培训退费名义实施诈骗，请提高警惕，通过官方渠道核实。牢记凡是退费要求额外支付费用的都是诈骗。
0,嗨，姜总，您可通过以下微信申请，给您发送周末的信息？
0,【***】您的验证码是******
1,【***】感谢您参与“千兆宽带”尊享权益活动，戳**************************领取本月特权，腾讯热播剧【***】免广告会员更新中，更有瑞幸咖啡26元饮品劵N选1权益等您来！如已领取请忽略本短信，更多优惠福利下载或登录中国*****，点击**************************查看详情，本短信。
0,【***】您本次的订单总额******元，优惠抵扣0元，实际结算金额******元。如有疑问，请致电********。感谢您使用首汽约车。
1,"【***】**您好,双12年终大促******日登录公众号“杂志铺”，续订****年《环球科学》享50折！领津贴满***减50！R"
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,【***】尊敬的用户您好，您购买【欧姆龙（*****）电子血***】包含的护士到家服务订单已生效，可通过*********************免费预约护士上门提供服务（仅下单人可操作）。
1,【***】送您15元七鲜超市券！君乐宝悦鲜活牛奶*****活动价****元2件，丹东久久红颜草莓****券后****元，领券戳*************，数量有限先到先得，
0,市气象台19日17时发布:今天夜间多云转晴（傍晚山区有分散小阵雨）北风三四级阵风六七级最低气温12度;明天白天晴间多云北风四级左右阵风七八级最高气温26度.详查*****
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
1,【***】尊敬的客户，您订购的新5G畅享套餐升档折扣****版12月****元档话费支付18元连续包月产品本月仍可领取权益，可关注“北京**权益超市”微信公众号，在“福利专区-逛权益超市”任选属于您的热门权益。若您已领取，请忽略此短信。回复******即可不再接收此短信。【中国**和你一起】
1,【***】尊敬的开发者，您好！讯飞星火认知大模型新版***已全面开放啦！内嵌联网搜索、日期查询、天气查询、股票查询、诗词查询、字词理解等多种功能等你来体验，现在点击：*****************************************************还可获得最高****万******授权。
1,【***】送您68减12红包！口罩/消杀/慢病/感冒咳嗽等药品部分满99减*******************下单附近药店极速达
0,你真的太牛了。无论我说什么，你都无动于衷。不知道我死了，你内心是否会被触动。
1,【“十一”出境用**，无需换卡、无需租****，流量优惠享不停！】尊敬的用户，即日起至****年12月31日，您在全球所有国家和地区的当月出境漫游上网消费金额达到****元，即享***折优惠。同一用户每月享受一次优惠，不支持跨月优惠。更多出境漫游优惠请点击************************或咨询*****。
0,****
0,【***】验证码：*******有效期为3分钟)，请勿泄露给他人，如非本人操作，请忽略此信息。
0,【***】您的亲情账户首汽用户*************已取消行程
0,****
0,【***】您原定于*******************去往**(北门)的行程将变更为梁师傅*************车牌号:京*******为您服务，给您造成的不便请您谅解
0,【***】您的亿图软件验证码是：******，15分钟内有效。请不要把验证码泄露给其他人，如非本人操作请忽略！
1,【***】新年装备限时折扣！大额券满***叠减***已发至您的账户，全场直降满减享不停，快来看看***************退订
0,【***】您退费的验证码：******。点击链接查看报班收退费须知：***********************。
1,【*************】年终大礼包！送你5张***折券！********************立即领取！
0,【***】尊敬的客户，您参加的“全网普惠得流量”活动将于本月底到期，从下月起不再每月赠送****国内流量（不含港澳台）。您可以点击****************************参与新活动，或拨打*****咨询，感谢您的使用。【***】
0,好的
0,【***】爱之妖娆官方旗舰店：您的包裹已由邮政快递包裹揽收，详情点击****************
1,【***】北京银行中关村分行将于****年8月22日（周二）下午14点00分在北京银行万柳支行三楼举办古风团扇***暨财富沙龙活动，现场领略国风雅趣，享受手工制作乐趣，诚邀您参加！报名请详询北京银行网点或您的客户经理，联系电话：黄佩娜***********、张厚琨***********、王艺璇***********。
0,【***】尊敬的5G用户，截至08月27日24时，您当月共享国内通用流量已用********；查询流量使用详情请点击**************************，一键订购流量包请点击**************************（具体规则详见订购页面）。【***】
0,【***】尊敬的5G用户，截至03月13日24时，您当月共享国内通用流量已用********；查询流量使用详情请点击**************************，一键订购流量包请点击**************************（具体规则详见订购页面）。【***】
0,中国**来电提醒业务提醒您：未知用户***********在****年09月18日15时22分给您来电，请及时回复。
0,【****短信验证】验证码******，您正在登录城乡易生活，若非本人操作，请勿泄露。
1,【***】尊敬的客户，您好，现诚邀您参与“微信首绑有礼”活动，即日起至****年6月30日，在微信支付成功绑定交通银行借记卡，有机会获得最高11元大礼包，您可通过手机银行生活界面点击“微信绑定有礼”参加，也可点击下方链接直接参与********************，活动详情请见活动界面，数量有限，先到先得，如需****
0,【***】尊敬的客户（户号：*************，地址：北京市房山区******周庄）您好，您已通过电力网点交费成功购电***元。如需购电或查询更多用电详情可下载“网上国网”***或关注“网上国网*****”微信公众号。如需退订本项请短信回复“*******户号”，如需退订所有订阅项目请短信回复“*******户号”。
0,【***】您已通过自动续费成功续期1个月乐刻健身会员服务。有效期延长至**********
1,【***】亲爱的会员，您有****积分将于本月底过期，来****咖啡小程序下单，立享双倍积分！攒积分可兑免费券哦~R
1,【***】送您15元七鲜超市券！湾仔码头黑芝麻香糯汤圆***元2件，**********超大蓝莓****券后****元2盒，领券戳*************，数量有限先到先得，
0,【***】北京市委、市政府祝您元宵节快乐！请您遵守我市烟花爆竹禁放规定，不燃放烟花爆竹。
1,【***】充话费可享最高***元立减权益，本月首次签到抽*****元话费立减权益，首充还可叠加****元随机减，手机银行首页-热门活动-签到有礼或点***********************************参与。至本号码。
0,【***】9月6日，您收到德州康博酒店…开具的发票，详情请点击**********************************
1,【***】****************系列，象征爱的蜕变之力。即日起至12月20日，****会员享********系列至高24期免息，店铺会员订单满2万元享巧克力礼盒，限量***份。逛**搜#蒂芙尼#，探索更多惊喜臻礼*****************R
0,【***】验证码******，您正在进行身份验证，打死不要告诉别人哦！
0,【***】亲爱的*****，未来90天内您将有1首歌曲授权期限即将到期，到期后歌曲将无法结算收入。为保证您的收益结算不受影响，特邀您尽快续约。****您可通过短信快捷回复“XY”一键完成续约（****************************您阅读协议全文并回复短信，即意味着您已同意续约并签署该协议），续约成功将短信告知。更多详情请访问“腾讯音乐人”微信小程序了解。**************************
0,****
0,市应急管理局提示：市气象台已于8日7时继续发布高温橙色预警信号，预计8日***日本市最高气温为36～39℃。请做好防暑降温，谨防中暑和热射病。高温时段停止户外作业，减少户外活动，如外出做好防护。请注意火灾防范，远离危险水域。
0,【***】尊敬的全球通金卡客户，****年9月，您的手机*************账户新增***积分，将于****年08月31日到期。直接开通积分倍享合约，每月可享最高6倍积分回报兑积分好礼。回复短信******或点击链接****************************即可办理。查询积分余额及热门礼品可发送****到*****或登录中国**积分商城*************。【***】
1,【***】领本周***元券！***喝柚C冰茶，0咖0脂轻负担→**************************谨防泄露R
1,【***】买药超品日火热进行中，每满***减20，健康器械***天只换不修，快来会场选购吧****************R
0,【***】凌晨五点的天空真的很黑，但***多分的成绩真的很耀眼！（本条短信来自山东中考生张墨涵）
1,泰国数据漫游大促：每日25元包天含***高速流量（前****按5元***计费），流量畅享，达量降速，活动时间****年6月1日至****年8月31日（计费和活动均按北京时间）。此促销不与****出境漫游高速流量包同时享用，您可发送*****至*****退订*****出境漫游高速流量包，退订成功后，北京时间次日零时生效。
0,外省来（返）汉人员您好！为了您和他人的健康，提醒您来汉、返汉时请携带48小时内核酸检测阴性证明，及时通过“武汉战疫”微信小程序进行信息申报和所在社区报备，并在抵达武汉后24小时内在机场、火车站、进城高速出口现场进行第1次落地核酸检测，第三天再完成第2次核酸检测，严格落实三天两检。在检测结果出来之前，请做好个人防护，非必要不外出，不聚集不聚餐，出行全程佩戴口罩。如您未及时完成核酸检测，您的健康码将会弹窗，可能会影响您的正常出行！感谢您的支持与配合！（武汉市疾控中心）
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,【***】您正在使用金管家，验证码******，有效期为5分钟，切勿转发告知他人
0,【***】验证码：*****。您正在使用短信验证码登录功能，验证码提供他人可能导致百度帐号被盗，请勿转发或泄漏。
0,【***】验证码：******，您正在登录网易手机帐号（若非本人操作，请删除本短信）
0,【***】疫情防控期间车辆较少，请尽量不要取消订单。为保障您的出行，平台已帮您补贴调度较远司机，已在赶来接您的路上。请戴好口罩，耐心等待。
1,【***】中国环境报社开展十四五生态环境创新工程案例申报与征集工作，推动环境领域技术、管理和服务创新咨询***********N
0,【***】你的北京普惠健康保可以续保了，请尽快续保避免保障中断，点击续保：********************R。
0,市气象台22日6时发布:今天白天晴间多云北风二三级最高气温5度;夜间晴间多云北风二三间四级最低气温零下5度.拨*****按2号键可零距离听气象专家解读今日天气和未来趋势.如不需要早间天气信息请回复*****
0,【***】畅连验证码：******，5分钟有效期。
1,【***】尊敬的AK特邀用户！为感谢你对AK的支持，现赠送加速时长及优惠券助你征战游戏，登录AK加速器领取，R
1,【***】中国石油和化学工业联合会于8月31日-9月2日在浙江舟山组织第十届亚洲炼油和石化科技大会，咨询***********N
0,市气象台20日17时发布：今天夜间晴，南转北风二三级，最低气温零下6度；明天白天晴，北转南风二三间四级，最高气温8度。详查*****
0,【***】截至09月13日24时，您当月共享国内通用流量已用*******，剩余*********；其他流量使用情况请点击进入*************************查询详情。【***】
1,【***】送您48减28红包！感恩钜惠，感冒咳嗽/肠胃/儿童用药等部分满68减28，口罩消杀/抗原检测**************
1,【***】坐礼橙专车接送机，得国航里程。点击****************************，参与***里程兑换活动。退订
1,【***】穿限时时装，为新年开工好运叠*******************************更多信息请关注狼人杀公众号，R
1,【*******旗舰店】*******************双旦狂欢重磅来袭，今晚8点每满***减40上不封顶，满额即赠好礼R
1,【***】*****家政节，福利送不停！保洁限量低至30元/时，3小时保洁首单99元***************
0,【***】您的验证码为******非本人操作请忽略，验证码5分钟有效
0,北京市交通委员会提示您：五一假期，火车站、机场地区客流量大，周边道路易拥堵，建议您优先选择地铁、公交等公共交通方式，合理安排出行计划。
1,即日起用银联在***香港消费，单笔优惠高达***港币。详询*****************************【***】
0,【***】您的快件尾号***************将在今日*****前到达**小区北门外，联系电话***********，请您在*****前领取，感谢！
1,中秋佳节，中银E贷助您消费无忧。缴存北京地区社保即可申请，额度最高20万，年化利率****起，纯线上。赶快登录中行手机银行体验吧！申请结果以实际审批为准。**********************************
0,【***】你的验证码是*******，此验证码用于登录知乎或重置密码。***分钟内有效。
0,姓名:**市场部手机**************
1,【***】15元新人红包已到账，再送1张5元水果券，百款新人品已更新，领券购*******************R
0,截至当前，您账户内的套餐使用情况如下：***共享余量***流量****畅爽冰激凌***元（首月全量全价）套内国内流量**********共***********已用**********【**智家-臻******】*****套餐宽带基本产品光宽带***（北京）全国流量（****）-次月生效套内国内流量**********共***********已用**********结转套餐流量***畅爽冰激凌***元（首月全量全价）***共***********已用**********结转套餐流量(【**智家-臻******】*****套餐宽带基本产品光宽带***（北京）全国流量（****）-次月生效***共***********已用***************语音****畅爽冰激凌***元（首月全量全价）语音*****分钟***共****分钟已用0分钟****【**智家-臻******】*****套餐宽带基本产品光宽带***（北京）全国语音包（****分钟）-次月生效语音*****分钟***共****分钟已用8分钟*****短信短信网龄升级计划（按开户时间）国内短信****条***共***条已用0条*****本号码非共享余量***短信短信网龄升级计划（按开户时间）国内短信****条***共***条已用0条****查询更多套餐余量使用情况，请访问中国******地址【************************】进行查询。让服务更有温度！使用中国*****，足不出户办业务、交话费，指尖一点查余额、查流量，点击*************************，畅享便利【***】
0,好的
0,****，短信验证码5分钟内有效【***】
0,【***】亲情账户**（***********）本次用车已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
0,****
0,【***】尊敬的客户，****年3月，您的手机*************账户新增10积分，将于****年02月29日到期。查询积分余额及热门礼品可发送****到*****或登录中国**积分商城****************************。【***】
0,【***】亲情账户**（***********）本次用车已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
0,【***】定于****年11月***日在无锡君来湖滨饭店举办第十六届环境与发展论坛。欢迎咨询***********同VR
0,注册微信83
0,****
1,【***】申请成功：恭喜您被选中加赠12月会员礼「青瓷快客杯」，快来带走吧*****************************
0,温馨提示：根据国家要求实行电子发票，您本次办理的业务订单号为：********************，本次生成的电子发票代码为：************，发票号码为********，开票日期为****年04月08日，开票金额为********元，校验码为：********************。您可关注“中国**北京客服”微信公众号查询下载或登录国税网站进行查验。感谢您的使用！
0,房山区烟花办提示您：您所在区域属于烟花爆竹限放区（我区周口店、琉璃河、长沟、韩村河、青龙湖、石楼为烟花爆竹限放区），请您遵守限放规定（农历除夕、正月初一全天24小时，正月初二至十五每日的7时至24时，可以燃放，其他时间禁止燃放）。感谢您的理解与支持，祝您新春快乐！
0,【***】***************已交由家门口保管。如未收到回复****或详询************，************
1,【***】你有***元可叠加神券待领取！仅限今明可用！专宠****会员，为你的年货节优惠加码***************
0,市气象台8日6时发布：今天白天晴，北转南风二三间四级，最高气温20度；夜间晴，南转北风一二级，最低气温9度。拨*****按2号键，可零距离听气象专家解读今日天气和未来趋势。如不需要早间天气信息请回复*****
0,【***】遇忙未接主叫**************归属:北京***时间*********************智能通信，尽在**助理微信公众号
0,市气象台5日17时发布:今天傍晚到夜间中到大雨局地暴雨伴有风雹东转北风二三间四级（局地短时阵风九级左右）最低气温22度;明天白天阴有小雨北风二三间四级最高气温26度.雷电暴雨大风预警中拨*****按2号键可零距离听气象专家解读今日天气和未来趋势
1,【***】单车30天10次卡***元起，每次不到6毛钱，快来****************************R
0,【***】交管部门提示您：北京****年冬残奥会圆满闭幕，衷心感谢广大市民朋友对冬残奥交通的大力支持。由于冬残奥会结束后相关保障需要，3月16日24时前奥运专用道仍在启用期，请您自觉遵守奥运专用道使用规定，礼让冬残奥保障车辆。感谢您的支持和配合。
0,尊敬的客户，8月25日您的个人综合积分新增****分，积分余额******分。您可通过“中国工商银行****生活-积分专区”、“工银e生活****积分”查询、兑换，还可参加线下特约商户“积分当钱花”活动。退订此信息请发送*******至*****。【***】
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,汪狗，出来
1,【尤妮佳舒蔻官方自营】38节狂欢倒计时，现在进店即可享受第二件半价和大额优惠券，超低折扣等你来抢*****************回T退
1,【中国******邮箱】一键抠出人像~使用***邮箱AI智能抠图功能，轻松抠出照片头像，自由切换背景，快速帮您打造心仪照片。立即体验**************************R
0,【***】验证码：******，您正在登录网易手机账号（若非本人操作，请删除本短信）
1,【***】您办理的**业务所得权益本月尚未领取，点击**************************后进入“待领取的权益”页面领取您的专属特权，逾期将失去本月资格，如已领请忽略。本短信。
0,【***】亲爱的音乐人，你本月的收益已入账，请去创作者中心-收益管理中查看。现在开通赞赏，收益****归你所有，更有全新乐迷互动方式、额外流量扶持等众多权益等你来拿！快来参与吧↓↓↓************************
0,温馨提示：您上月结转剩余国内共享流量********，本月月底前有效。回复“流量查询”或点击*************************查询详情。
1,【***】来自深秋的甜蜜问候，5元秋月梨优惠券已发送至您的账户，18号会员日全京城果多美各大门店限时8折优惠，期待您的莅临！T
0,【***】快递员***********于今天***********上门取件，寄件码****，寄快递用菜鸟裹裹
1,【***】送您58减30红包！*****特惠，皮肤/肠胃/五官/女性/儿童等常备爆品部分满***减****************
1,【***】一老一小缴费卡全面升级，可享受跨行取款、跨行汇款、挂失等业务全部免费，并支持下挂家长手机银行查询。办理开卡及换卡业务有专属快速窗口免排队，还可参加我行周六涂鸦存钱罐亲子活动。网点地址：万柳中路十五号北京银行新华支行。报名请致电********或客户经理张伟***********、林玉梅***********，苑智凯***********，李媛媛*************新华支行
1,【*************】上新了，****午餐！4款美味5折尝新。下载***立享*********************
1,【***】5折成都快车折扣券奉上，最高省10元！支付后还可再得1张5元立减券！快打开滴滴使用吧！退订
1,【*************】送你稀有的***折全单券，订单内所有商品都可用，够7件还瓜分***万哦～登录***即享
0,北京市公安局提醒您，9月15日至10月31日24时，北京地区禁止单位、组织和个人施放无人机、“穿越机”等低慢小航空器。
